"outlier","date","value","perceel","band","sd","nr_beelden"
0,2017.22131147541,"mut_high",876304,3,1.5,23
0,2017.41530054645,"mut_high",876304,3,1.5,23
0,2017.51912568306,"mut_high",876304,3,1.5,23
0,2017.59836065574,"mut_high",876304,3,1.5,23
0,2017.67486338798,"mut_high",876304,3,1.5,23
0,2017.31420765027,"mut_high",876304,3,1.5,23
0,2016.27049180328,"mut_high",876304,3,1.5,23
0,2016.57103825137,"mut_high",876304,3,1.5,23
0,2016.59836065574,"mut_high",876304,3,1.5,23
0,2016.65300546448,"mut_high",876304,3,1.5,23
0,2016.70765027322,"mut_high",876304,3,1.5,23
0,2016.77049180328,"mut_high",876304,3,1.5,23
0,2016.81693989071,"mut_high",876304,3,1.5,23
0,2017.50819672131,"mut_high",876304,3,1.5,23
0,2017.6912568306,"mut_high",876304,3,1.5,23
0,2017.69945355191,"mut_high",876304,3,1.5,23
0,2017.22950819672,"mut_low",876304,3,1.5,23
0,2017.35792349727,"mut_low",876304,3,1.5,23
0,2017.65846994536,"mut_low",876304,3,1.5,23
0,2017.24590163934,"mut_low",876304,3,1.5,23
0,2017.27049180328,"mut_low",876304,3,1.5,23
1,2017.38797814208,"mut_low",876304,3,1.5,23
0,2017.41256830601,"mut_low",876304,3,1.5,23
0,2017.22131147541,"mut_low",876304,3,1.5,23
0,2017.41530054645,"mut_low",876304,3,1.5,23
0,2017.51912568306,"mut_low",876304,3,1.5,23
1,2017.59836065574,"mut_low",876304,3,1.5,23
0,2017.67486338798,"mut_low",876304,3,1.5,23
0,2017.31420765027,"mut_low",876304,3,1.5,23
0,2016.27049180328,"mut_low",876304,3,1.5,23
0,2016.57103825137,"mut_low",876304,3,1.5,23
0,2016.59836065574,"mut_low",876304,3,1.5,23
0,2016.65300546448,"mut_low",876304,3,1.5,23
0,2016.70765027322,"mut_low",876304,3,1.5,23
0,2016.77049180328,"mut_low",876304,3,1.5,23
0,2016.81693989071,"mut_low",876304,3,1.5,23
0,2017.50819672131,"mut_low",876304,3,1.5,23
0,2017.6912568306,"mut_low",876304,3,1.5,23
0,2017.69945355191,"mut_low",876304,3,1.5,23
0,2017.22950819672,"difmax",876304,3,1.5,23
0,2017.35792349727,"difmax",876304,3,1.5,23
0,2017.65846994536,"difmax",876304,3,1.5,23
0,2017.24590163934,"difmax",876304,3,1.5,23
0,2017.27049180328,"difmax",876304,3,1.5,23
0,2017.38797814208,"difmax",876304,3,1.5,23
0,2017.41256830601,"difmax",876304,3,1.5,23
1,2017.22131147541,"difmax",876304,3,1.5,23
1,2017.41530054645,"difmax",876304,3,1.5,23
0,2017.51912568306,"difmax",876304,3,1.5,23
0,2017.59836065574,"difmax",876304,3,1.5,23
0,2017.67486338798,"difmax",876304,3,1.5,23
0,2017.31420765027,"difmax",876304,3,1.5,23
0,2016.27049180328,"difmax",876304,3,1.5,23
0,2016.57103825137,"difmax",876304,3,1.5,23
0,2016.59836065574,"difmax",876304,3,1.5,23
0,2016.65300546448,"difmax",876304,3,1.5,23
0,2016.70765027322,"difmax",876304,3,1.5,23
0,2016.77049180328,"difmax",876304,3,1.5,23
0,2016.81693989071,"difmax",876304,3,1.5,23
0,2017.50819672131,"difmax",876304,3,1.5,23
0,2017.6912568306,"difmax",876304,3,1.5,23
0,2017.69945355191,"difmax",876304,3,1.5,23
1,2017.22950819672,"difmin",876304,3,1.5,23
0,2017.35792349727,"difmin",876304,3,1.5,23
0,2017.65846994536,"difmin",876304,3,1.5,23
0,2017.24590163934,"difmin",876304,3,1.5,23
0,2017.27049180328,"difmin",876304,3,1.5,23
0,2017.38797814208,"difmin",876304,3,1.5,23
0,2017.41256830601,"difmin",876304,3,1.5,23
1,2017.22131147541,"difmin",876304,3,1.5,23
0,2017.41530054645,"difmin",876304,3,1.5,23
0,2017.51912568306,"difmin",876304,3,1.5,23
1,2017.59836065574,"difmin",876304,3,1.5,23
0,2017.67486338798,"difmin",876304,3,1.5,23
0,2017.31420765027,"difmin",876304,3,1.5,23
0,2016.27049180328,"difmin",876304,3,1.5,23
0,2016.57103825137,"difmin",876304,3,1.5,23
0,2016.59836065574,"difmin",876304,3,1.5,23
0,2016.65300546448,"difmin",876304,3,1.5,23
0,2016.70765027322,"difmin",876304,3,1.5,23
0,2016.77049180328,"difmin",876304,3,1.5,23
0,2016.81693989071,"difmin",876304,3,1.5,23
0,2017.50819672131,"difmin",876304,3,1.5,23
0,2017.6912568306,"difmin",876304,3,1.5,23
0,2017.69945355191,"difmin",876304,3,1.5,23
0,2017.22950819672,"max90",876304,3,1.5,23
0,2017.35792349727,"max90",876304,3,1.5,23
0,2017.65846994536,"max90",876304,3,1.5,23
0,2017.24590163934,"max90",876304,3,1.5,23
0,2017.27049180328,"max90",876304,3,1.5,23
0,2017.38797814208,"max90",876304,3,1.5,23
0,2017.41256830601,"max90",876304,3,1.5,23
0,2017.22131147541,"max90",876304,3,1.5,23
0,2017.41530054645,"max90",876304,3,1.5,23
0,2017.51912568306,"max90",876304,3,1.5,23
0,2017.59836065574,"max90",876304,3,1.5,23
0,2017.67486338798,"max90",876304,3,1.5,23
0,2017.31420765027,"max90",876304,3,1.5,23
0,2016.27049180328,"max90",876304,3,1.5,23
0,2016.57103825137,"max90",876304,3,1.5,23
1,2016.59836065574,"max90",876304,3,1.5,23
0,2016.65300546448,"max90",876304,3,1.5,23
0,2016.70765027322,"max90",876304,3,1.5,23
0,2016.77049180328,"max90",876304,3,1.5,23
0,2016.81693989071,"max90",876304,3,1.5,23
0,2017.50819672131,"max90",876304,3,1.5,23
0,2017.6912568306,"max90",876304,3,1.5,23
0,2017.69945355191,"max90",876304,3,1.5,23
0,2017.22950819672,"min10",876304,3,1.5,23
0,2017.35792349727,"min10",876304,3,1.5,23
0,2017.65846994536,"min10",876304,3,1.5,23
0,2017.24590163934,"min10",876304,3,1.5,23
0,2017.27049180328,"min10",876304,3,1.5,23
1,2017.38797814208,"min10",876304,3,1.5,23
0,2017.41256830601,"min10",876304,3,1.5,23
0,2017.22131147541,"min10",876304,3,1.5,23
0,2017.41530054645,"min10",876304,3,1.5,23
0,2017.51912568306,"min10",876304,3,1.5,23
0,2017.59836065574,"min10",876304,3,1.5,23
0,2017.67486338798,"min10",876304,3,1.5,23
0,2017.31420765027,"min10",876304,3,1.5,23
0,2016.27049180328,"min10",876304,3,1.5,23
0,2016.57103825137,"min10",876304,3,1.5,23
0,2016.59836065574,"min10",876304,3,1.5,23
0,2016.65300546448,"min10",876304,3,1.5,23
0,2016.70765027322,"min10",876304,3,1.5,23
0,2016.77049180328,"min10",876304,3,1.5,23
0,2016.81693989071,"min10",876304,3,1.5,23
0,2017.50819672131,"min10",876304,3,1.5,23
0,2017.6912568306,"min10",876304,3,1.5,23
0,2017.69945355191,"min10",876304,3,1.5,23
0,2017.22950819672,"mut_high",876304,3,2,23
0,2017.35792349727,"mut_high",876304,3,2,23
0,2017.65846994536,"mut_high",876304,3,2,23
0,2017.24590163934,"mut_high",876304,3,2,23
0,2017.27049180328,"mut_high",876304,3,2,23
0,2017.38797814208,"mut_high",876304,3,2,23
0,2017.41256830601,"mut_high",876304,3,2,23
0,2017.22131147541,"mut_high",876304,3,2,23
0,2017.41530054645,"mut_high",876304,3,2,23
0,2017.51912568306,"mut_high",876304,3,2,23
0,2017.59836065574,"mut_high",876304,3,2,23
0,2017.67486338798,"mut_high",876304,3,2,23
0,2017.31420765027,"mut_high",876304,3,2,23
0,2016.27049180328,"mut_high",876304,3,2,23
0,2016.57103825137,"mut_high",876304,3,2,23
0,2016.59836065574,"mut_high",876304,3,2,23
0,2016.65300546448,"mut_high",876304,3,2,23
0,2016.70765027322,"mut_high",876304,3,2,23
0,2016.77049180328,"mut_high",876304,3,2,23
0,2016.81693989071,"mut_high",876304,3,2,23
0,2017.50819672131,"mut_high",876304,3,2,23
0,2017.6912568306,"mut_high",876304,3,2,23
0,2017.69945355191,"mut_high",876304,3,2,23
0,2017.22950819672,"mut_low",876304,3,2,23
0,2017.35792349727,"mut_low",876304,3,2,23
0,2017.65846994536,"mut_low",876304,3,2,23
0,2017.24590163934,"mut_low",876304,3,2,23
0,2017.27049180328,"mut_low",876304,3,2,23
1,2017.38797814208,"mut_low",876304,3,2,23
0,2017.41256830601,"mut_low",876304,3,2,23
0,2017.22131147541,"mut_low",876304,3,2,23
0,2017.41530054645,"mut_low",876304,3,2,23
0,2017.51912568306,"mut_low",876304,3,2,23
1,2017.59836065574,"mut_low",876304,3,2,23
0,2017.67486338798,"mut_low",876304,3,2,23
0,2017.31420765027,"mut_low",876304,3,2,23
0,2016.27049180328,"mut_low",876304,3,2,23
0,2016.57103825137,"mut_low",876304,3,2,23
0,2016.59836065574,"mut_low",876304,3,2,23
0,2016.65300546448,"mut_low",876304,3,2,23
0,2016.70765027322,"mut_low",876304,3,2,23
0,2016.77049180328,"mut_low",876304,3,2,23
0,2016.81693989071,"mut_low",876304,3,2,23
0,2017.50819672131,"mut_low",876304,3,2,23
0,2017.6912568306,"mut_low",876304,3,2,23
0,2017.69945355191,"mut_low",876304,3,2,23
0,2017.22950819672,"difmax",876304,3,2,23
0,2017.35792349727,"difmax",876304,3,2,23
0,2017.65846994536,"difmax",876304,3,2,23
0,2017.24590163934,"difmax",876304,3,2,23
0,2017.27049180328,"difmax",876304,3,2,23
0,2017.38797814208,"difmax",876304,3,2,23
0,2017.41256830601,"difmax",876304,3,2,23
0,2017.22131147541,"difmax",876304,3,2,23
0,2017.41530054645,"difmax",876304,3,2,23
0,2017.51912568306,"difmax",876304,3,2,23
0,2017.59836065574,"difmax",876304,3,2,23
0,2017.67486338798,"difmax",876304,3,2,23
0,2017.31420765027,"difmax",876304,3,2,23
0,2016.27049180328,"difmax",876304,3,2,23
0,2016.57103825137,"difmax",876304,3,2,23
0,2016.59836065574,"difmax",876304,3,2,23
0,2016.65300546448,"difmax",876304,3,2,23
0,2016.70765027322,"difmax",876304,3,2,23
0,2016.77049180328,"difmax",876304,3,2,23
0,2016.81693989071,"difmax",876304,3,2,23
0,2017.50819672131,"difmax",876304,3,2,23
0,2017.6912568306,"difmax",876304,3,2,23
0,2017.69945355191,"difmax",876304,3,2,23
0,2017.22950819672,"difmin",876304,3,2,23
0,2017.35792349727,"difmin",876304,3,2,23
0,2017.65846994536,"difmin",876304,3,2,23
0,2017.24590163934,"difmin",876304,3,2,23
0,2017.27049180328,"difmin",876304,3,2,23
0,2017.38797814208,"difmin",876304,3,2,23
0,2017.41256830601,"difmin",876304,3,2,23
1,2017.22131147541,"difmin",876304,3,2,23
0,2017.41530054645,"difmin",876304,3,2,23
0,2017.51912568306,"difmin",876304,3,2,23
0,2017.59836065574,"difmin",876304,3,2,23
0,2017.67486338798,"difmin",876304,3,2,23
0,2017.31420765027,"difmin",876304,3,2,23
0,2016.27049180328,"difmin",876304,3,2,23
0,2016.57103825137,"difmin",876304,3,2,23
0,2016.59836065574,"difmin",876304,3,2,23
0,2016.65300546448,"difmin",876304,3,2,23
0,2016.70765027322,"difmin",876304,3,2,23
0,2016.77049180328,"difmin",876304,3,2,23
0,2016.81693989071,"difmin",876304,3,2,23
0,2017.50819672131,"difmin",876304,3,2,23
0,2017.6912568306,"difmin",876304,3,2,23
0,2017.69945355191,"difmin",876304,3,2,23
0,2017.22950819672,"max90",876304,3,2,23
0,2017.35792349727,"max90",876304,3,2,23
0,2017.65846994536,"max90",876304,3,2,23
0,2017.24590163934,"max90",876304,3,2,23
0,2017.27049180328,"max90",876304,3,2,23
0,2017.38797814208,"max90",876304,3,2,23
0,2017.41256830601,"max90",876304,3,2,23
0,2017.22131147541,"max90",876304,3,2,23
0,2017.41530054645,"max90",876304,3,2,23
0,2017.51912568306,"max90",876304,3,2,23
0,2017.59836065574,"max90",876304,3,2,23
0,2017.67486338798,"max90",876304,3,2,23
0,2017.31420765027,"max90",876304,3,2,23
0,2016.27049180328,"max90",876304,3,2,23
0,2016.57103825137,"max90",876304,3,2,23
1,2016.59836065574,"max90",876304,3,2,23
0,2016.65300546448,"max90",876304,3,2,23
0,2016.70765027322,"max90",876304,3,2,23
0,2016.77049180328,"max90",876304,3,2,23
0,2016.81693989071,"max90",876304,3,2,23
0,2017.50819672131,"max90",876304,3,2,23
0,2017.6912568306,"max90",876304,3,2,23
0,2017.69945355191,"max90",876304,3,2,23
0,2017.22950819672,"min10",876304,3,2,23
0,2017.35792349727,"min10",876304,3,2,23
0,2017.65846994536,"min10",876304,3,2,23
0,2017.24590163934,"min10",876304,3,2,23
0,2017.27049180328,"min10",876304,3,2,23
1,2017.38797814208,"min10",876304,3,2,23
0,2017.41256830601,"min10",876304,3,2,23
0,2017.22131147541,"min10",876304,3,2,23
0,2017.41530054645,"min10",876304,3,2,23
0,2017.51912568306,"min10",876304,3,2,23
0,2017.59836065574,"min10",876304,3,2,23
0,2017.67486338798,"min10",876304,3,2,23
0,2017.31420765027,"min10",876304,3,2,23
0,2016.27049180328,"min10",876304,3,2,23
0,2016.57103825137,"min10",876304,3,2,23
0,2016.59836065574,"min10",876304,3,2,23
0,2016.65300546448,"min10",876304,3,2,23
0,2016.70765027322,"min10",876304,3,2,23
0,2016.77049180328,"min10",876304,3,2,23
0,2016.81693989071,"min10",876304,3,2,23
0,2017.50819672131,"min10",876304,3,2,23
0,2017.6912568306,"min10",876304,3,2,23
0,2017.69945355191,"min10",876304,3,2,23
0,2017.22950819672,"mut_high",876304,3,2.5,23
0,2017.35792349727,"mut_high",876304,3,2.5,23
0,2017.65846994536,"mut_high",876304,3,2.5,23
0,2017.24590163934,"mut_high",876304,3,2.5,23
0,2017.27049180328,"mut_high",876304,3,2.5,23
0,2017.38797814208,"mut_high",876304,3,2.5,23
0,2017.41256830601,"mut_high",876304,3,2.5,23
0,2017.22131147541,"mut_high",876304,3,2.5,23
0,2017.41530054645,"mut_high",876304,3,2.5,23
0,2017.51912568306,"mut_high",876304,3,2.5,23
0,2017.59836065574,"mut_high",876304,3,2.5,23
0,2017.67486338798,"mut_high",876304,3,2.5,23
0,2017.31420765027,"mut_high",876304,3,2.5,23
0,2016.27049180328,"mut_high",876304,3,2.5,23
0,2016.57103825137,"mut_high",876304,3,2.5,23
0,2016.59836065574,"mut_high",876304,3,2.5,23
0,2016.65300546448,"mut_high",876304,3,2.5,23
0,2016.70765027322,"mut_high",876304,3,2.5,23
0,2016.77049180328,"mut_high",876304,3,2.5,23
0,2016.81693989071,"mut_high",876304,3,2.5,23
0,2017.50819672131,"mut_high",876304,3,2.5,23
0,2017.6912568306,"mut_high",876304,3,2.5,23
0,2017.69945355191,"mut_high",876304,3,2.5,23
0,2017.22950819672,"mut_low",876304,3,2.5,23
0,2017.35792349727,"mut_low",876304,3,2.5,23
0,2017.65846994536,"mut_low",876304,3,2.5,23
0,2017.24590163934,"mut_low",876304,3,2.5,23
0,2017.27049180328,"mut_low",876304,3,2.5,23
1,2017.38797814208,"mut_low",876304,3,2.5,23
0,2017.41256830601,"mut_low",876304,3,2.5,23
0,2017.22131147541,"mut_low",876304,3,2.5,23
0,2017.41530054645,"mut_low",876304,3,2.5,23
0,2017.51912568306,"mut_low",876304,3,2.5,23
0,2017.59836065574,"mut_low",876304,3,2.5,23
0,2017.67486338798,"mut_low",876304,3,2.5,23
0,2017.31420765027,"mut_low",876304,3,2.5,23
0,2016.27049180328,"mut_low",876304,3,2.5,23
0,2016.57103825137,"mut_low",876304,3,2.5,23
0,2016.59836065574,"mut_low",876304,3,2.5,23
0,2016.65300546448,"mut_low",876304,3,2.5,23
0,2016.70765027322,"mut_low",876304,3,2.5,23
0,2016.77049180328,"mut_low",876304,3,2.5,23
0,2016.81693989071,"mut_low",876304,3,2.5,23
0,2017.50819672131,"mut_low",876304,3,2.5,23
0,2017.6912568306,"mut_low",876304,3,2.5,23
0,2017.69945355191,"mut_low",876304,3,2.5,23
0,2017.22950819672,"difmax",876304,3,2.5,23
0,2017.35792349727,"difmax",876304,3,2.5,23
0,2017.65846994536,"difmax",876304,3,2.5,23
0,2017.24590163934,"difmax",876304,3,2.5,23
0,2017.27049180328,"difmax",876304,3,2.5,23
0,2017.38797814208,"difmax",876304,3,2.5,23
0,2017.41256830601,"difmax",876304,3,2.5,23
0,2017.22131147541,"difmax",876304,3,2.5,23
0,2017.41530054645,"difmax",876304,3,2.5,23
0,2017.51912568306,"difmax",876304,3,2.5,23
0,2017.59836065574,"difmax",876304,3,2.5,23
0,2017.67486338798,"difmax",876304,3,2.5,23
0,2017.31420765027,"difmax",876304,3,2.5,23
0,2016.27049180328,"difmax",876304,3,2.5,23
0,2016.57103825137,"difmax",876304,3,2.5,23
0,2016.59836065574,"difmax",876304,3,2.5,23
0,2016.65300546448,"difmax",876304,3,2.5,23
0,2016.70765027322,"difmax",876304,3,2.5,23
0,2016.77049180328,"difmax",876304,3,2.5,23
0,2016.81693989071,"difmax",876304,3,2.5,23
0,2017.50819672131,"difmax",876304,3,2.5,23
0,2017.6912568306,"difmax",876304,3,2.5,23
0,2017.69945355191,"difmax",876304,3,2.5,23
0,2017.22950819672,"difmin",876304,3,2.5,23
0,2017.35792349727,"difmin",876304,3,2.5,23
0,2017.65846994536,"difmin",876304,3,2.5,23
0,2017.24590163934,"difmin",876304,3,2.5,23
0,2017.27049180328,"difmin",876304,3,2.5,23
0,2017.38797814208,"difmin",876304,3,2.5,23
0,2017.41256830601,"difmin",876304,3,2.5,23
0,2017.22131147541,"difmin",876304,3,2.5,23
0,2017.41530054645,"difmin",876304,3,2.5,23
0,2017.51912568306,"difmin",876304,3,2.5,23
0,2017.59836065574,"difmin",876304,3,2.5,23
0,2017.67486338798,"difmin",876304,3,2.5,23
0,2017.31420765027,"difmin",876304,3,2.5,23
0,2016.27049180328,"difmin",876304,3,2.5,23
0,2016.57103825137,"difmin",876304,3,2.5,23
0,2016.59836065574,"difmin",876304,3,2.5,23
0,2016.65300546448,"difmin",876304,3,2.5,23
0,2016.70765027322,"difmin",876304,3,2.5,23
0,2016.77049180328,"difmin",876304,3,2.5,23
0,2016.81693989071,"difmin",876304,3,2.5,23
0,2017.50819672131,"difmin",876304,3,2.5,23
0,2017.6912568306,"difmin",876304,3,2.5,23
0,2017.69945355191,"difmin",876304,3,2.5,23
0,2017.22950819672,"max90",876304,3,2.5,23
0,2017.35792349727,"max90",876304,3,2.5,23
0,2017.65846994536,"max90",876304,3,2.5,23
0,2017.24590163934,"max90",876304,3,2.5,23
0,2017.27049180328,"max90",876304,3,2.5,23
0,2017.38797814208,"max90",876304,3,2.5,23
0,2017.41256830601,"max90",876304,3,2.5,23
0,2017.22131147541,"max90",876304,3,2.5,23
0,2017.41530054645,"max90",876304,3,2.5,23
0,2017.51912568306,"max90",876304,3,2.5,23
0,2017.59836065574,"max90",876304,3,2.5,23
0,2017.67486338798,"max90",876304,3,2.5,23
0,2017.31420765027,"max90",876304,3,2.5,23
0,2016.27049180328,"max90",876304,3,2.5,23
0,2016.57103825137,"max90",876304,3,2.5,23
0,2016.59836065574,"max90",876304,3,2.5,23
0,2016.65300546448,"max90",876304,3,2.5,23
0,2016.70765027322,"max90",876304,3,2.5,23
0,2016.77049180328,"max90",876304,3,2.5,23
0,2016.81693989071,"max90",876304,3,2.5,23
0,2017.50819672131,"max90",876304,3,2.5,23
0,2017.6912568306,"max90",876304,3,2.5,23
0,2017.69945355191,"max90",876304,3,2.5,23
0,2017.22950819672,"min10",876304,3,2.5,23
0,2017.35792349727,"min10",876304,3,2.5,23
0,2017.65846994536,"min10",876304,3,2.5,23
0,2017.24590163934,"min10",876304,3,2.5,23
0,2017.27049180328,"min10",876304,3,2.5,23
1,2017.38797814208,"min10",876304,3,2.5,23
0,2017.41256830601,"min10",876304,3,2.5,23
0,2017.22131147541,"min10",876304,3,2.5,23
0,2017.41530054645,"min10",876304,3,2.5,23
0,2017.51912568306,"min10",876304,3,2.5,23
0,2017.59836065574,"min10",876304,3,2.5,23
0,2017.67486338798,"min10",876304,3,2.5,23
0,2017.31420765027,"min10",876304,3,2.5,23
0,2016.27049180328,"min10",876304,3,2.5,23
0,2016.57103825137,"min10",876304,3,2.5,23
0,2016.59836065574,"min10",876304,3,2.5,23
0,2016.65300546448,"min10",876304,3,2.5,23
0,2016.70765027322,"min10",876304,3,2.5,23
0,2016.77049180328,"min10",876304,3,2.5,23
0,2016.81693989071,"min10",876304,3,2.5,23
0,2017.50819672131,"min10",876304,3,2.5,23
0,2017.6912568306,"min10",876304,3,2.5,23
0,2017.69945355191,"min10",876304,3,2.5,23
0,2017.22950819672,"mut_high",876304,3,3,23
0,2017.35792349727,"mut_high",876304,3,3,23
0,2017.65846994536,"mut_high",876304,3,3,23
0,2017.24590163934,"mut_high",876304,3,3,23
0,2017.27049180328,"mut_high",876304,3,3,23
0,2017.38797814208,"mut_high",876304,3,3,23
0,2017.41256830601,"mut_high",876304,3,3,23
0,2017.22131147541,"mut_high",876304,3,3,23
0,2017.41530054645,"mut_high",876304,3,3,23
0,2017.51912568306,"mut_high",876304,3,3,23
0,2017.59836065574,"mut_high",876304,3,3,23
0,2017.67486338798,"mut_high",876304,3,3,23
0,2017.31420765027,"mut_high",876304,3,3,23
0,2016.27049180328,"mut_high",876304,3,3,23
0,2016.57103825137,"mut_high",876304,3,3,23
0,2016.59836065574,"mut_high",876304,3,3,23
0,2016.65300546448,"mut_high",876304,3,3,23
0,2016.70765027322,"mut_high",876304,3,3,23
0,2016.77049180328,"mut_high",876304,3,3,23
0,2016.81693989071,"mut_high",876304,3,3,23
0,2017.50819672131,"mut_high",876304,3,3,23
0,2017.6912568306,"mut_high",876304,3,3,23
0,2017.69945355191,"mut_high",876304,3,3,23
0,2017.22950819672,"mut_low",876304,3,3,23
0,2017.35792349727,"mut_low",876304,3,3,23
0,2017.65846994536,"mut_low",876304,3,3,23
0,2017.24590163934,"mut_low",876304,3,3,23
0,2017.27049180328,"mut_low",876304,3,3,23
0,2017.38797814208,"mut_low",876304,3,3,23
0,2017.41256830601,"mut_low",876304,3,3,23
0,2017.22131147541,"mut_low",876304,3,3,23
0,2017.41530054645,"mut_low",876304,3,3,23
0,2017.51912568306,"mut_low",876304,3,3,23
0,2017.59836065574,"mut_low",876304,3,3,23
0,2017.67486338798,"mut_low",876304,3,3,23
0,2017.31420765027,"mut_low",876304,3,3,23
0,2016.27049180328,"mut_low",876304,3,3,23
0,2016.57103825137,"mut_low",876304,3,3,23
0,2016.59836065574,"mut_low",876304,3,3,23
0,2016.65300546448,"mut_low",876304,3,3,23
0,2016.70765027322,"mut_low",876304,3,3,23
0,2016.77049180328,"mut_low",876304,3,3,23
0,2016.81693989071,"mut_low",876304,3,3,23
0,2017.50819672131,"mut_low",876304,3,3,23
0,2017.6912568306,"mut_low",876304,3,3,23
0,2017.69945355191,"mut_low",876304,3,3,23
0,2017.22950819672,"difmax",876304,3,3,23
0,2017.35792349727,"difmax",876304,3,3,23
0,2017.65846994536,"difmax",876304,3,3,23
0,2017.24590163934,"difmax",876304,3,3,23
0,2017.27049180328,"difmax",876304,3,3,23
0,2017.38797814208,"difmax",876304,3,3,23
0,2017.41256830601,"difmax",876304,3,3,23
0,2017.22131147541,"difmax",876304,3,3,23
0,2017.41530054645,"difmax",876304,3,3,23
0,2017.51912568306,"difmax",876304,3,3,23
0,2017.59836065574,"difmax",876304,3,3,23
0,2017.67486338798,"difmax",876304,3,3,23
0,2017.31420765027,"difmax",876304,3,3,23
0,2016.27049180328,"difmax",876304,3,3,23
0,2016.57103825137,"difmax",876304,3,3,23
0,2016.59836065574,"difmax",876304,3,3,23
0,2016.65300546448,"difmax",876304,3,3,23
0,2016.70765027322,"difmax",876304,3,3,23
0,2016.77049180328,"difmax",876304,3,3,23
0,2016.81693989071,"difmax",876304,3,3,23
0,2017.50819672131,"difmax",876304,3,3,23
0,2017.6912568306,"difmax",876304,3,3,23
0,2017.69945355191,"difmax",876304,3,3,23
0,2017.22950819672,"difmin",876304,3,3,23
0,2017.35792349727,"difmin",876304,3,3,23
0,2017.65846994536,"difmin",876304,3,3,23
0,2017.24590163934,"difmin",876304,3,3,23
0,2017.27049180328,"difmin",876304,3,3,23
0,2017.38797814208,"difmin",876304,3,3,23
0,2017.41256830601,"difmin",876304,3,3,23
0,2017.22131147541,"difmin",876304,3,3,23
0,2017.41530054645,"difmin",876304,3,3,23
0,2017.51912568306,"difmin",876304,3,3,23
0,2017.59836065574,"difmin",876304,3,3,23
0,2017.67486338798,"difmin",876304,3,3,23
0,2017.31420765027,"difmin",876304,3,3,23
0,2016.27049180328,"difmin",876304,3,3,23
0,2016.57103825137,"difmin",876304,3,3,23
0,2016.59836065574,"difmin",876304,3,3,23
0,2016.65300546448,"difmin",876304,3,3,23
0,2016.70765027322,"difmin",876304,3,3,23
0,2016.77049180328,"difmin",876304,3,3,23
0,2016.81693989071,"difmin",876304,3,3,23
0,2017.50819672131,"difmin",876304,3,3,23
0,2017.6912568306,"difmin",876304,3,3,23
0,2017.69945355191,"difmin",876304,3,3,23
0,2017.22950819672,"max90",876304,3,3,23
0,2017.35792349727,"max90",876304,3,3,23
0,2017.65846994536,"max90",876304,3,3,23
0,2017.24590163934,"max90",876304,3,3,23
0,2017.27049180328,"max90",876304,3,3,23
0,2017.38797814208,"max90",876304,3,3,23
0,2017.41256830601,"max90",876304,3,3,23
0,2017.22131147541,"max90",876304,3,3,23
0,2017.41530054645,"max90",876304,3,3,23
0,2017.51912568306,"max90",876304,3,3,23
0,2017.59836065574,"max90",876304,3,3,23
0,2017.67486338798,"max90",876304,3,3,23
0,2017.31420765027,"max90",876304,3,3,23
0,2016.27049180328,"max90",876304,3,3,23
0,2016.57103825137,"max90",876304,3,3,23
0,2016.59836065574,"max90",876304,3,3,23
0,2016.65300546448,"max90",876304,3,3,23
0,2016.70765027322,"max90",876304,3,3,23
0,2016.77049180328,"max90",876304,3,3,23
0,2016.81693989071,"max90",876304,3,3,23
0,2017.50819672131,"max90",876304,3,3,23
0,2017.6912568306,"max90",876304,3,3,23
0,2017.69945355191,"max90",876304,3,3,23
0,2017.22950819672,"min10",876304,3,3,23
0,2017.35792349727,"min10",876304,3,3,23
0,2017.65846994536,"min10",876304,3,3,23
0,2017.24590163934,"min10",876304,3,3,23
0,2017.27049180328,"min10",876304,3,3,23
1,2017.38797814208,"min10",876304,3,3,23
0,2017.41256830601,"min10",876304,3,3,23
0,2017.22131147541,"min10",876304,3,3,23
0,2017.41530054645,"min10",876304,3,3,23
0,2017.51912568306,"min10",876304,3,3,23
0,2017.59836065574,"min10",876304,3,3,23
0,2017.67486338798,"min10",876304,3,3,23
0,2017.31420765027,"min10",876304,3,3,23
0,2016.27049180328,"min10",876304,3,3,23
0,2016.57103825137,"min10",876304,3,3,23
0,2016.59836065574,"min10",876304,3,3,23
0,2016.65300546448,"min10",876304,3,3,23
0,2016.70765027322,"min10",876304,3,3,23
0,2016.77049180328,"min10",876304,3,3,23
0,2016.81693989071,"min10",876304,3,3,23
0,2017.50819672131,"min10",876304,3,3,23
0,2017.6912568306,"min10",876304,3,3,23
0,2017.69945355191,"min10",876304,3,3,23
