"objectid","beeld","band","npixels","mean","sd","median","max","min","q05","q10","q90","q95"
1750897,"lc8x_l1tp_2015135_0317_2017099_xxxx_tct",1,31,15188.6129032258,685.561603233405,15092,16748,14194,14305,14405,16025,16275.5
1750897,"lc8x_l1tp_2015135_0317_2017099_xxxx_tct",2,31,13126.2903225806,355.035321580674,13129,13689,12477,12546,12638,13599,13657.5
1750897,"lc8x_l1tp_2015135_0317_2017099_xxxx_tct",3,31,9797.1935483871,324.857652862998,9799,10574,9319,9407.5,9419,10250,10385.5
1800413,"lc8x_l1tp_2015135_0317_2017099_xxxx_tct",1,194,14569.6958762887,527.626394044831,14671.5,15582,11447,13370.5,14295.9,14964.2,15123.55
1800413,"lc8x_l1tp_2015135_0317_2017099_xxxx_tct",2,194,13301.4432989691,844.214415082815,13337,14990,10624,12039.6,12233.1,14500.9,14610.7
1800413,"lc8x_l1tp_2015135_0317_2017099_xxxx_tct",3,194,9465.21649484536,434.595559155166,9444.5,11309,8577,8848.8,8903.2,9873.8,10190
1787658,"lc8x_l1tp_2015135_0317_2017099_xxxx_tct",1,21,14371.7619047619,1071.57169171091,14994,15281,12307,12412,12442,15249,15253
1787658,"lc8x_l1tp_2015135_0317_2017099_xxxx_tct",2,21,13338.5714285714,1093.81257861795,13886,14527,11244,11487,11674,14431,14467
1787658,"lc8x_l1tp_2015135_0317_2017099_xxxx_tct",3,21,9585.19047619048,665.339433601197,9245,10854,8924,8962,8972,10652,10752
1750897,"lc8x_l1tp_2015167_2306_2017097_xxxx_tct",1,31,15260.5483870968,594.859302060001,15148,16755,14327,14426,14518,16154,16585.5
1750897,"lc8x_l1tp_2015167_2306_2017097_xxxx_tct",2,31,12307.8064516129,235.421383814192,12249,12641,11808,11986.5,12042,12580,12600.5
1750897,"lc8x_l1tp_2015167_2306_2017097_xxxx_tct",3,31,10167.9677419355,219.600771685191,10124,10734,9958,9970,9976,10440,10679
1800413,"lc8x_l1tp_2015167_2306_2017097_xxxx_tct",1,194,15539.5721649485,219.18132519551,15563.5,15980,14601,15053.55,15309,15761.1,15809.35
1800413,"lc8x_l1tp_2015167_2306_2017097_xxxx_tct",2,194,12239.3556701031,194.552848005793,12217.5,12821,11507,11956.15,12055.6,12481.8,12542
1800413,"lc8x_l1tp_2015167_2306_2017097_xxxx_tct",3,194,10227.4329896907,121.981006524268,10229.5,10823,9938,10038.55,10105.9,10318,10440.2
1787658,"lc8x_l1tp_2015167_2306_2017097_xxxx_tct",1,21,14399.8095238095,593.509277016596,14599,14939,12996,12998,13493,14905,14936
1787658,"lc8x_l1tp_2015167_2306_2017097_xxxx_tct",2,21,11994.1428571429,563.9228923988,11803,13090,11341,11405,11438,12985,13041
1787658,"lc8x_l1tp_2015167_2306_2017097_xxxx_tct",3,21,9755.66666666667,256.823545130374,9708,10359,9369,9437,9483,10023,10317
1750897,"lc8x_l1tp_2015176_1538_2017097_xxxx_tct",1,28,13866.8571428571,45.4782929789051,13871,13960,13758,13790.75,13812.9,13924,13927.25
1750897,"lc8x_l1tp_2015176_1538_2017097_xxxx_tct",2,28,13441.5714285714,249.615619847712,13519,13769,12892,12997.5,13064.4,13691.1,13716.65
1750897,"lc8x_l1tp_2015176_1538_2017097_xxxx_tct",3,28,9755.10714285714,151.510991970321,9710,10196,9578,9606.35,9607.7,9968.5,10026.6
1800413,"lc8x_l1tp_2015176_1538_2017097_xxxx_tct",1,195,13866.358974359,350.024762539303,13929,14749,12189,12922.6,13619.4,14125.2,14218.5
1800413,"lc8x_l1tp_2015176_1538_2017097_xxxx_tct",2,195,13616.9846153846,411.128713847285,13724,14221,11887,12720.8,13016,14001.6,14043.9
1800413,"lc8x_l1tp_2015176_1538_2017097_xxxx_tct",3,195,9719.82564102564,252.043218268676,9640,10767,9334,9467.4,9487.6,10101.4,10288.9
1787658,"lc8x_l1tp_2015176_1538_2017097_xxxx_tct",1,21,12622.7142857143,84.8693954598139,12635,12754,12463,12475,12520,12713,12749
1787658,"lc8x_l1tp_2015176_1538_2017097_xxxx_tct",2,21,12331.4761904762,226.873228708814,12269,12961,12020,12123,12134,12655,12670
1787658,"lc8x_l1tp_2015176_1538_2017097_xxxx_tct",3,21,10411.1904761905,126.150948885698,10444,10642,10082,10224,10233,10527,10530
1750897,"lc8x_l1tp_2015183_0501_2017097_xxxx_tct",1,31,13988.5806451613,100.014923617611,13982,14217,13795,13843,13873,14113,14155
1750897,"lc8x_l1tp_2015183_0501_2017097_xxxx_tct",2,31,13116.5806451613,292.561990490169,13176,13482,12322,12603.5,12700,13416,13474
1750897,"lc8x_l1tp_2015183_0501_2017097_xxxx_tct",3,31,9855.67741935484,163.91021670349,9807,10371,9680,9709.5,9727,10015,10226.5
1800413,"lc8x_l1tp_2015183_0501_2017097_xxxx_tct",1,194,14145.0257731959,527.936911715775,14137,15554,11383,13280.9,13861.4,14689.5,15176.05
1800413,"lc8x_l1tp_2015183_0501_2017097_xxxx_tct",2,194,13309.6597938144,734.612772221419,13474,14584,10971,11977.6,12183.8,14206.2,14440.4
1800413,"lc8x_l1tp_2015183_0501_2017097_xxxx_tct",3,194,9769.86597938144,323.493483332942,9707.5,11315,9219,9287.2,9400.3,10166.8,10322.4
1787658,"lc8x_l1tp_2015183_0501_2017097_xxxx_tct",1,21,14235.8571428571,236.773580813883,14161,14664,13930,13930,13985,14645,14650
1787658,"lc8x_l1tp_2015183_0501_2017097_xxxx_tct",2,21,13126.5238095238,324.646826420284,13104,13806,12617,12649,12753,13504,13690
1787658,"lc8x_l1tp_2015183_0501_2017097_xxxx_tct",3,21,9855.61904761905,123.109494430964,9853,10081,9604,9630,9700,9996,10001
1750897,"lc8x_l1tp_2015192_0632_2017097_xxxx_tct",1,28,15746.5357142857,270.465234589759,15799,16132,15178,15193.35,15308.9,16013.3,16078.75
1750897,"lc8x_l1tp_2015192_0632_2017097_xxxx_tct",2,28,11752.6071428571,124.746361718107,11773,12002,11384,11595.15,11616.1,11880,11913.65
1750897,"lc8x_l1tp_2015192_0632_2017097_xxxx_tct",3,28,10031.8571428571,242.180023992822,10013.5,10494,9618,9685.05,9720,10370,10413.6
1800413,"lc8x_l1tp_2015192_0632_2017097_xxxx_tct",1,194,15116.0257731959,554.50369384032,15103,15920,12722,14216.55,14447.1,15779.8,15825.7
1800413,"lc8x_l1tp_2015192_0632_2017097_xxxx_tct",2,194,11608.5773195876,844.434321309982,11679.5,12856,9929,10160.65,10353.6,12565,12669.35
1800413,"lc8x_l1tp_2015192_0632_2017097_xxxx_tct",3,194,9807.46907216495,482.738702072796,9945.5,10666,9041,9145.9,9197.3,10447.7,10536.15
1787658,"lc8x_l1tp_2015192_0632_2017097_xxxx_tct",1,21,15192.7619047619,283.688897343887,15311,15609,14505,14690,14880,15440,15472
1787658,"lc8x_l1tp_2015192_0632_2017097_xxxx_tct",2,21,11982.1428571429,356.140461856595,11997,12545,11430,11493,11497,12501,12524
1787658,"lc8x_l1tp_2015192_0632_2017097_xxxx_tct",3,21,9591.61904761905,195.377705020423,9597,9942,9275,9287,9291,9814,9929
1750897,"lc8x_l1tp_2015199_2352_2017096_xxxx_tct",1,31,14538.6129032258,149.857193669919,14560,14829,13984,14282.5,14443,14665,14724
1750897,"lc8x_l1tp_2015199_2352_2017096_xxxx_tct",2,31,12338.1290322581,280.19823243976,12451,12810,11583,11819.5,11998,12538,12656.5
1750897,"lc8x_l1tp_2015199_2352_2017096_xxxx_tct",3,31,9674.22580645161,111.373458740527,9646,10032,9534,9574.5,9614,9821,9938.5
1800413,"lc8x_l1tp_2015199_2352_2017096_xxxx_tct",1,194,16491.881443299,2311.40851151738,15822,21915,11802,13290.3,14224.4,19870,20693
1800413,"lc8x_l1tp_2015199_2352_2017096_xxxx_tct",2,194,12120.881443299,807.117856682743,12027.5,13724,10325,10980.1,11109.4,13413.4,13576.6
1800413,"lc8x_l1tp_2015199_2352_2017096_xxxx_tct",3,194,9985.38659793814,455.819878553732,9984,11111,9235,9323.95,9368.9,10581.5,10855.35
1787658,"lc8x_l1tp_2015199_2352_2017096_xxxx_tct",1,21,32218.5238095238,701.368777395146,32021,33684,31296,31372,31517,33219,33236
1787658,"lc8x_l1tp_2015199_2352_2017096_xxxx_tct",2,21,9887.28571428571,84.0102034619265,9887,10063,9751,9787,9803,10022,10042
1787658,"lc8x_l1tp_2015199_2352_2017096_xxxx_tct",3,21,13570.619047619,347.935550955989,13468,14168,13016,13164,13173,14102,14159
1750897,"lc8x_l1tp_2015215_1042_2017096_xxxx_tct",1,31,13799.6451612903,102.953888832848,13775,14168,13607,13694.5,13721,13880,13990.5
1750897,"lc8x_l1tp_2015215_1042_2017096_xxxx_tct",2,31,13335.5483870968,396.707351306533,13378,13833,12513,12692,12837,13773,13796.5
1750897,"lc8x_l1tp_2015215_1042_2017096_xxxx_tct",3,31,9908.70967741935,143.96161376061,9848,10332,9770,9784,9785,10073,10226
1800413,"lc8x_l1tp_2015215_1042_2017096_xxxx_tct",1,194,13893.8711340206,452.301997892064,13899,14726,11290,12921.45,13516.7,14340.7,14416.8
1800413,"lc8x_l1tp_2015215_1042_2017096_xxxx_tct",2,194,13426.6082474227,1053.49103398563,13637,15096,10619,11177.95,11793,14651,14822.15
1800413,"lc8x_l1tp_2015215_1042_2017096_xxxx_tct",3,194,9846.24742268041,307.268866111433,9779,11197,9367,9458.6,9511,10336,10409.1
1787658,"lc8x_l1tp_2015215_1042_2017096_xxxx_tct",1,21,14381.9047619048,462.550527484501,14117,15268,13917,13918,13923,15020,15038
1787658,"lc8x_l1tp_2015215_1042_2017096_xxxx_tct",2,21,13126.7619047619,725.473769667926,13315,14224,12076,12152,12199,13952,14026
1787658,"lc8x_l1tp_2015215_1042_2017096_xxxx_tct",3,21,9807.80952380952,94.7473582996481,9798,10021,9658,9684,9701,9902,9977
1750897,"lc8x_l1tp_2015224_0543_2017096_xxxx_tct",1,28,15818.3571428571,40.4934510349461,15821,15879,15731,15737.65,15761.2,15863.8,15873.2
1750897,"lc8x_l1tp_2015224_0543_2017096_xxxx_tct",2,28,13944.7142857143,24.4583654443963,13948.5,13979,13887,13905.75,13910.4,13971.2,13975.3
1750897,"lc8x_l1tp_2015224_0543_2017096_xxxx_tct",3,28,7055.10714285714,20.6242203636517,7050.5,7092,7013,7026.7,7032.9,7088.3,7089
1800413,"lc8x_l1tp_2015224_0543_2017096_xxxx_tct",1,195,16647.7538461538,115.849488753335,16658,16874,16351,16456.2,16477.4,16814.4,16839
1800413,"lc8x_l1tp_2015224_0543_2017096_xxxx_tct",2,195,14464.2769230769,63.1322064847918,14476,14584,14333,14354.7,14375.4,14544,14560
1800413,"lc8x_l1tp_2015224_0543_2017096_xxxx_tct",3,195,6588.87692307692,52.8916927857435,6581,6734,6508,6524.7,6530,6668,6680.3
1787658,"lc8x_l1tp_2015224_0543_2017096_xxxx_tct",1,21,15606.2380952381,60.3049788673413,15614,15696,15510,15523,15524,15676,15693
1787658,"lc8x_l1tp_2015224_0543_2017096_xxxx_tct",2,21,13989.0476190476,43.9220630099227,13991,14071,13925,13929,13930,14044,14058
1787658,"lc8x_l1tp_2015224_0543_2017096_xxxx_tct",3,21,6955.52380952381,21.3228024603218,6957,6990,6912,6925,6929,6978,6988
1750897,"lc8x_l1tp_2015240_1826_2017095_xxxx_tct",1,28,14004.1785714286,1338.57901587692,14107,15905,12017,12156.95,12293.8,15614.5,15761.9
1750897,"lc8x_l1tp_2015240_1826_2017095_xxxx_tct",2,28,12785.0357142857,625.920802122042,12818,13782,11809,11939.15,12000.8,13604.2,13674.2
1750897,"lc8x_l1tp_2015240_1826_2017095_xxxx_tct",3,28,9869.75,812.354585278019,10086.5,11080,8584,8711.9,8809.7,10738.7,10982.05
1800413,"lc8x_l1tp_2015240_1826_2017095_xxxx_tct",1,194,12479.5154639175,872.701292763883,12172.5,16601,11280,11606.5,11782.6,13701.5,14182.6
1800413,"lc8x_l1tp_2015240_1826_2017095_xxxx_tct",2,194,11906.9432989691,382.312762776508,11797.5,13033,11263,11363.05,11496.9,12524.5,12679.9
1800413,"lc8x_l1tp_2015240_1826_2017095_xxxx_tct",3,194,10699.0360824742,342.399947546594,10735,11784,9619,9948.5,10185.1,11099.1,11177.75
1787658,"lc8x_l1tp_2015240_1826_2017095_xxxx_tct",1,21,13031.4285714286,949.024423891639,13249,14827,11441,11489,11656,14172,14545
1787658,"lc8x_l1tp_2015240_1826_2017095_xxxx_tct",2,21,12174.1428571429,412.941919125957,12387,12744,11484,11520,11542,12527,12570
1787658,"lc8x_l1tp_2015240_1826_2017095_xxxx_tct",3,21,11528.1904761905,519.321443717436,11545,12292,10788,10796,10837,12209,12210
1750897,"lc8x_l1tp_2015247_1510_2017094_xxxx_tct",1,31,22743.0967741935,950.921390190893,22759,24674,21108,21221.5,21417,23908,24082.5
1750897,"lc8x_l1tp_2015247_1510_2017094_xxxx_tct",2,31,13191.2258064516,83.2821348099016,13188,13356,13008,13042,13090,13299,13318.5
1750897,"lc8x_l1tp_2015247_1510_2017094_xxxx_tct",3,31,14113.9032258065,298.516147507267,13977,14706,13658,13762.5,13797,14520,14642.5
1800413,"lc8x_l1tp_2015247_1510_2017094_xxxx_tct",1,194,17966.7164948454,1283.48257496728,17879,21531,15795,16219.1,16456.3,19727.8,20245.7
1800413,"lc8x_l1tp_2015247_1510_2017094_xxxx_tct",2,194,12595.3350515464,168.697989054811,12614.5,12884,11896,12264.3,12394.6,12790.7,12824.7
1800413,"lc8x_l1tp_2015247_1510_2017094_xxxx_tct",3,194,11903.9536082474,358.215413977047,11856,12950,11297,11449.65,11509.8,12417.2,12628.1
1787658,"lc8x_l1tp_2015247_1510_2017094_xxxx_tct",1,21,30828.0476190476,464.311153881799,30955,31377,29472,29995,30236,31236,31317
1787658,"lc8x_l1tp_2015247_1510_2017094_xxxx_tct",2,21,16034,82.1194252293573,16027,16208,15891,15928,15935,16160,16174
1787658,"lc8x_l1tp_2015247_1510_2017094_xxxx_tct",3,21,19259.9047619048,118.804000253318,19275,19485,19060,19100,19105,19420,19472
1750897,"lc8x_l1tp_2015256_0704_2017094_xxxx_tct",1,28,13644.8214285714,105.564112017445,13660.5,13794,13330,13426.9,13514.4,13737.9,13764.05
1750897,"lc8x_l1tp_2015256_0704_2017094_xxxx_tct",2,28,12548.9642857143,225.609377619463,12613,12868,11841,12143.6,12279.1,12756.9,12782.75
1750897,"lc8x_l1tp_2015256_0704_2017094_xxxx_tct",3,28,9998.82142857143,112.044651671795,9964,10294,9848,9882.4,9891.3,10135.1,10254.65
1800413,"lc8x_l1tp_2015256_0704_2017094_xxxx_tct",1,194,13843.1701030928,280.047011103437,13853,14300,13051,13317.1,13490.6,14224.4,14259.35
1800413,"lc8x_l1tp_2015256_0704_2017094_xxxx_tct",2,194,12322.4072164948,402.097511115229,12399,12955,11390,11520.95,11709.2,12762,12884.5
1800413,"lc8x_l1tp_2015256_0704_2017094_xxxx_tct",3,194,10284.7835051546,241.786645418386,10253,10935,9929,9963.65,9993.2,10619.2,10731.85
1787658,"lc8x_l1tp_2015256_0704_2017094_xxxx_tct",1,21,14612.6666666667,129.058255579925,14596,14850,14391,14394,14459,14779,14796
1787658,"lc8x_l1tp_2015256_0704_2017094_xxxx_tct",2,21,13097.0476190476,285.354599786034,13070,13663,12621,12701,12715,13496,13522
1787658,"lc8x_l1tp_2015256_0704_2017094_xxxx_tct",3,21,9673.2380952381,111.5678738535,9693,9863,9452,9506,9519,9795,9814
1750897,"lc8x_l1tp_2015272_1907_2017093_xxxx_tct",1,28,14100.8928571429,222.730752468621,14108.5,14492,13551,13752.4,13790.8,14350.3,14399.3
1750897,"lc8x_l1tp_2015272_1907_2017093_xxxx_tct",2,28,14025.75,454.587694754513,14123,14805,12780,13201.9,13525.8,14504.4,14559.1
1750897,"lc8x_l1tp_2015272_1907_2017093_xxxx_tct",3,28,9548.75,240.486948132788,9493,10192,9183,9294.6,9305.7,9802.1,10065.8
1800413,"lc8x_l1tp_2015272_1907_2017093_xxxx_tct",1,194,13465.0670103093,585.901537859957,13399,14465,11801,12302.9,12811.9,14270.8,14322.4
1800413,"lc8x_l1tp_2015272_1907_2017093_xxxx_tct",2,194,13293.9175257732,887.821075776426,13503.5,15116,11161,11684.3,11958.2,14157.4,14711.85
1800413,"lc8x_l1tp_2015272_1907_2017093_xxxx_tct",3,194,9944.15463917526,485.538488310882,9840,11164,9029,9223.45,9425.6,10678.1,10856.9
1787658,"lc8x_l1tp_2015272_1907_2017093_xxxx_tct",1,21,14110.9523809524,291.20447733345,14057,14623,13598,13711,13748,14543,14563
1787658,"lc8x_l1tp_2015272_1907_2017093_xxxx_tct",2,21,13696.7142857143,570.145520271548,13389,14844,12894,12980,13123,14515,14551
1787658,"lc8x_l1tp_2015272_1907_2017093_xxxx_tct",3,21,9822.04761904762,269.488863627141,9965,10226,9290,9406,9420,10075,10161
1750897,"lc8x_l1tp_2015304_1813_2017092_xxxx_tct",1,28,13766.5,88.363935998716,13792,13889,13514,13602.8,13608,13841.4,13862.6
1750897,"lc8x_l1tp_2015304_1813_2017092_xxxx_tct",2,28,12995.6428571429,78.5107750499369,13029.5,13073,12806,12835.2,12875.2,13061,13069.3
1750897,"lc8x_l1tp_2015304_1813_2017092_xxxx_tct",3,28,10217.6785714286,81.5861524068286,10186,10438,10120,10135.1,10149.5,10323.3,10386.95
1800413,"lc8x_l1tp_2015304_1813_2017092_xxxx_tct",1,194,13867.2783505155,465.7228432009,13842,14781,12582,12976.5,13177.3,14601.6,14666.2
1800413,"lc8x_l1tp_2015304_1813_2017092_xxxx_tct",2,194,13057.5412371134,274.031938780933,13073,13703,12324,12568,12660.3,13419.7,13467.75
1800413,"lc8x_l1tp_2015304_1813_2017092_xxxx_tct",3,194,9782.24742268041,407.749797074196,9745,10827,8923,9147.8,9218.3,10400.2,10518.05
1787658,"lc8x_l1tp_2015304_1813_2017092_xxxx_tct",1,21,13833.619047619,180.095940040434,13847,14158,13510,13556,13587,14070,14078
1787658,"lc8x_l1tp_2015304_1813_2017092_xxxx_tct",2,21,12936.9523809524,175.813104230167,12899,13326,12700,12760,12772,13248,13324
1787658,"lc8x_l1tp_2015304_1813_2017092_xxxx_tct",3,21,9875.57142857143,225.637224639148,9936,10177,9364,9417,9474,10097,10168
1750897,"lc8x_l1tp_2015327_1707_2017091_xxxx_tct",1,31,10884.2258064516,37.994481772506,10875,11034,10835,10847.5,10852,10926,10938.5
1750897,"lc8x_l1tp_2015327_1707_2017091_xxxx_tct",2,31,14988.5806451613,236.499862465576,15072,15340,14088,14610,14722,15155,15194
1750897,"lc8x_l1tp_2015327_1707_2017091_xxxx_tct",3,31,9613.70967741935,200.792130248903,9567,10223,9266,9382.5,9438,9874,9932
1800413,"lc8x_l1tp_2015327_1707_2017091_xxxx_tct",1,194,11640.8917525773,222.15534786378,11613,12074,11308,11355.5,11376,11983,12027.7
1800413,"lc8x_l1tp_2015327_1707_2017091_xxxx_tct",2,194,17252.6030927835,838.068011504725,17077,18936,15665,16165.3,16242.8,18506.3,18719.8
1800413,"lc8x_l1tp_2015327_1707_2017091_xxxx_tct",3,194,9991.35051546392,68.7685976710275,9994.5,10273,9755,9890.6,9918,10071.7,10094.35
1787658,"lc8x_l1tp_2015327_1707_2017091_xxxx_tct",1,21,12102.1904761905,130.273795925205,12097,12275,11742,11975,11990,12265,12269
1787658,"lc8x_l1tp_2015327_1707_2017091_xxxx_tct",2,21,17143.0476190476,399.935429312092,17195,17702,16052,16676,16835,17630,17689
1787658,"lc8x_l1tp_2015327_1707_2017091_xxxx_tct",3,21,10553.8095238095,29.3813189758715,10549,10618,10514,10519,10524,10592,10612
1750897,"lc8x_l1tp_2015343_0432_2017091_xxxx_tct",1,31,14557.2580645161,354.590276962199,14628,14974,12901,14132.5,14374,14762,14863.5
1750897,"lc8x_l1tp_2015343_0432_2017091_xxxx_tct",2,31,11960.1935483871,93.8684964386663,11999,12086,11734,11782,11840,12046,12058
1750897,"lc8x_l1tp_2015343_0432_2017091_xxxx_tct",3,31,9425.90322580645,331.203900423763,9289,10559,8977,9107,9149,9854,9946.5
1800413,"lc8x_l1tp_2015343_0432_2017091_xxxx_tct",1,193,13840.4559585492,579.708861356858,13990,15439,11554,12776.6,13052,14410.8,14495
1800413,"lc8x_l1tp_2015343_0432_2017091_xxxx_tct",2,193,11816.5751295337,122.233152396987,11843,12104,11526,11614.6,11641.8,11956.4,11975
1800413,"lc8x_l1tp_2015343_0432_2017091_xxxx_tct",3,193,9930.24870466321,462.945225241425,9821,11416,8787,9375.4,9454,10624.4,10753.2
1787658,"lc8x_l1tp_2015343_0432_2017091_xxxx_tct",1,21,14035,340.09719199076,14121,14492,12978,13537,13644,14338,14358
1787658,"lc8x_l1tp_2015343_0432_2017091_xxxx_tct",2,21,11705,120.309185019266,11756,11838,11427,11437,11456,11797,11802
1787658,"lc8x_l1tp_2015343_0432_2017091_xxxx_tct",3,21,9971.90476190476,281.973740756459,9863,10513,9560,9656,9679,10431,10445
1750897,"lc8x_l1tp_2015352_2042_2017090_xxxx_tct",1,28,14518.3928571429,466.370964988309,14670,14937,12944,13451.6,14046.8,14872.7,14922.95
1750897,"lc8x_l1tp_2015352_2042_2017090_xxxx_tct",2,28,11941.3571428571,25.8187618914708,11950,11980,11887,11893.4,11898.8,11966.3,11971.55
1750897,"lc8x_l1tp_2015352_2042_2017090_xxxx_tct",3,28,9392,355.946417107761,9281.5,10466,9025,9043.1,9124.1,9790.6,10227.2
1800413,"lc8x_l1tp_2015352_2042_2017090_xxxx_tct",1,194,14081.6546391753,638.234749237149,14300.5,15061,11866,12677.55,13271.6,14685.7,14773.35
1800413,"lc8x_l1tp_2015352_2042_2017090_xxxx_tct",2,194,11922.0927835052,38.9132374813419,11930.5,12014,11803,11854.3,11866,11965.4,11974.35
1800413,"lc8x_l1tp_2015352_2042_2017090_xxxx_tct",3,194,9915.87113402062,492.69934172739,9804.5,11321,9093,9277,9393.6,10635.3,10780.35
1787658,"lc8x_l1tp_2015352_2042_2017090_xxxx_tct",1,21,14370.4285714286,326.330288423948,14510,14773,13506,13890,13923,14647,14670
1787658,"lc8x_l1tp_2015352_2042_2017090_xxxx_tct",2,21,11780.7142857143,70.2617554983811,11796,11868,11604,11609,11710,11838,11851
1787658,"lc8x_l1tp_2015352_2042_2017090_xxxx_tct",3,21,9677.47619047619,281.45614561555,9624,10145,9272,9280,9299,10105,10128
1750897,"lc8x_l1tp_2016042_0238_2017089_xxxx_tct",1,31,13530.0967741935,180.210498184523,13528,13941,13102,13256,13305,13753,13805
1750897,"lc8x_l1tp_2016042_0238_2017089_xxxx_tct",2,31,11374.4838709677,115.524563323922,11345,11602,11205,11226.5,11240,11550,11576
1750897,"lc8x_l1tp_2016042_0238_2017089_xxxx_tct",3,31,10155.0322580645,157.30680931881,10158,10385,9906,9947,9960,10358,10376.5
1800413,"lc8x_l1tp_2016042_0238_2017089_xxxx_tct",1,194,14294.8092783505,807.683138068193,14449.5,15791,11779,12829.75,13088.7,15221.1,15343.7
1800413,"lc8x_l1tp_2016042_0238_2017089_xxxx_tct",2,194,11423.3762886598,73.7558474340453,11417.5,11610,11126,11295.35,11354.6,11513,11558
1800413,"lc8x_l1tp_2016042_0238_2017089_xxxx_tct",3,194,9672.24226804124,494.793952056531,9577,11209,8691,9023.15,9088.7,10417.2,10574.5
1787658,"lc8x_l1tp_2016042_0238_2017089_xxxx_tct",1,21,33609.6666666667,1688.93881870639,33796,36191,31045,31159,31289,35468,35812
1787658,"lc8x_l1tp_2016042_0238_2017089_xxxx_tct",2,21,16169.0476190476,360.622999292956,16027,16877,15742,15763,15840,16744,16861
1787658,"lc8x_l1tp_2016042_0238_2017089_xxxx_tct",3,21,17982.0476190476,484.453658897368,17980,18901,17367,17414,17435,18747,18758
1750897,"lc8x_l1tp_2016058_1323_2017088_xxxx_tct",1,31,14222.5806451613,337.74662832697,14257,14634,13390,13453.5,13852,14509,14620
1750897,"lc8x_l1tp_2016058_1323_2017088_xxxx_tct",2,31,11687.4516129032,145.95817636334,11690,11876,11319,11377.5,11528,11822,11867.5
1750897,"lc8x_l1tp_2016058_1323_2017088_xxxx_tct",3,31,9480.48387096774,245.830683054786,9473,10103,9177,9195.5,9253,9735,10007.5
1800413,"lc8x_l1tp_2016058_1323_2017088_xxxx_tct",1,194,13696.6082474227,634.989952296192,13789.5,14987,11463,12626.9,12766.7,14452.5,14567.25
1800413,"lc8x_l1tp_2016058_1323_2017088_xxxx_tct",2,194,11408.087628866,254.342813723514,11426.5,11906,10599,10939.15,11032.4,11691.8,11741.4
1800413,"lc8x_l1tp_2016058_1323_2017088_xxxx_tct",3,194,9920.21134020619,426.377902482828,9868,11279,9119,9368.15,9443.2,10548.8,10714.3
1787658,"lc8x_l1tp_2016058_1323_2017088_xxxx_tct",1,21,13990.2380952381,211.114638232858,14033,14421,13544,13609,13686,14176,14182
1787658,"lc8x_l1tp_2016058_1323_2017088_xxxx_tct",2,21,11471.3333333333,146.170562471837,11515,11691,11112,11230,11299,11595,11602
1787658,"lc8x_l1tp_2016058_1323_2017088_xxxx_tct",3,21,9814.09523809524,192.9782124391,9745,10233,9499,9639,9645,10016,10162
1750897,"lc8x_l1tp_2016067_0918_2017087_xxxx_tct",1,28,14647.8928571429,463.488330532369,14738,15177,13262,13559,14130.1,15070,15115.05
1750897,"lc8x_l1tp_2016067_0918_2017087_xxxx_tct",2,28,12332.5357142857,174.183913477352,12362,12603,11869,11938.15,12122.6,12494.7,12541
1750897,"lc8x_l1tp_2016067_0918_2017087_xxxx_tct",3,28,10106.75,744.5015048613,9812.5,11479,9160,9227.2,9331.2,11243.4,11360.7
1800413,"lc8x_l1tp_2016067_0918_2017087_xxxx_tct",1,194,11199.0309278351,235.327902800412,11190,12820,10693,10887.65,10933.1,11412.4,11462.35
1800413,"lc8x_l1tp_2016067_0918_2017087_xxxx_tct",2,194,11495.5463917526,87.8261377901879,11493.5,11938,11322,11370.65,11389.9,11590,11608.35
1800413,"lc8x_l1tp_2016067_0918_2017087_xxxx_tct",3,194,10804.1958762887,145.644157112607,10811,11081,10064,10597.8,10642.3,10977.5,11017.1
1787658,"lc8x_l1tp_2016067_0918_2017087_xxxx_tct",1,21,13899.2380952381,220.969207076892,13930,14233,13280,13613,13659,14099,14175
1787658,"lc8x_l1tp_2016067_0918_2017087_xxxx_tct",2,21,11869.9047619048,164.819872819361,11921,12079,11446,11577,11645,12012,12040
1787658,"lc8x_l1tp_2016067_0918_2017087_xxxx_tct",3,21,9944.61904761905,288.17711154609,9885,10674,9518,9682,9693,10336,10448
1750897,"lc8x_l1tp_2016074_1233_2017108_xxxx_tct",1,31,14254.9032258065,180.300555524881,14335,14454,13804,13868,13933,14429,14436
1750897,"lc8x_l1tp_2016074_1233_2017108_xxxx_tct",2,31,12350.1935483871,285.864818793177,12355,12732,11666,11845,11981,12662,12699.5
1750897,"lc8x_l1tp_2016074_1233_2017108_xxxx_tct",3,31,9668,212.706997220747,9632,10275,9410,9437,9473,9964,10086.5
1800413,"lc8x_l1tp_2016074_1233_2017108_xxxx_tct",1,194,13875.7731958763,486.053249927272,13978,14943,11856,12928.15,13163.4,14367.2,14480.75
1800413,"lc8x_l1tp_2016074_1233_2017108_xxxx_tct",2,194,11988.4793814433,409.617339547103,12035,12750,10879,11266.6,11336.3,12472.1,12549.3
1800413,"lc8x_l1tp_2016074_1233_2017108_xxxx_tct",3,194,10042.6855670103,342.061017945429,9992.5,11155,9387,9598.25,9667.4,10540.7,10659.05
1787658,"lc8x_l1tp_2016074_1233_2017108_xxxx_tct",1,21,14464.5238095238,133.981573004506,14481,14688,14120,14239,14268,14605,14631
